,player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
444,Joe Johnson,johnsjo02,2022,RS,BOS,5,2,12.90548089213319,-10.02044603892579,2.885034853207403,-26.11064033803626,-75.14965972897218,-101.2603000670084,5.486085654780745,-24.33454739796267,-18.84846174318192,-0.0162837261504376,-0.0162837261504376,0.0,3.475022901298452,-16.46605902301899,-12.99103612172054,-0.8714278378472933
445,Keldon Johnson,johnske04,2022,RS,SAS,5059,2392,0.7854950705075411,-0.3505067998104183,0.4349882706971228,3.146021903585935,-0.5981732055834036,2.547848698002531,1.320090895416437,-0.4292763828407279,0.8908145125757089,4.440595908243394,4.440595908243394,0.0,1.327796889858848,-0.1452204469900783,1.18257644286877,-0.0596045028560552
446,Keon Johnson,johnske07,2022,RS,LAC,294,135,-3.08222621008028,-0.7007100137120106,-3.78293622379229,-4.327733219957849,1.676532217021491,-2.651201002936358,-3.489082347522774,-0.2415153150997899,-3.730597662622564,-0.0682392505715609,-0.0682392505715609,0.0,-3.60880349860505,0.4357001616299433,-3.173103336975106,1.034407684021593
447,Keon Johnson,johnske07,2022,RS,POR,1156,562,-5.96312688293371,-3.514884213570633,-9.478011096504344,-2.97578273649231,-6.325666378073298,-9.301449114565608,-5.618620867082958,-4.220759854533473,-9.839380721616433,-2.01817947729094,-2.01817947729094,0.0,-5.165516421465942,-3.755643216074137,-8.921159637540079,-0.7170607798841929
448,Stanley Johnson,johnsst04,2022,RS,LAL,2298,1094,-1.60781716420174,1.047307466419728,-0.5605096977820123,3.291578364857095,-3.737729588784918,-0.4461512239278238,-0.6609644839221742,0.1320070671376314,-0.5289574167845428,1.23391646509449,1.23391646509449,0.0,-1.661770312010184,0.3784441865752575,-1.283326125434926,-0.4660957946145886
449,Tyler Johnson,johnsty01,2022,RS,SAS,114,53,-5.553538456290944,-0.236980805909497,-5.790519262200442,0.888010158688943,-10.82282131710715,-9.93481115841821,-4.510307387328112,-2.443154040364459,-6.953461427692571,-0.1133672007861055,-0.1133672007861055,0.0,-2.68013741166048,-1.025109092231698,-3.705246503892178,-0.2612317949859411
450,Tyler Johnson,johnsty01,2022,RS,PHI,81,38,-2.871137857123395,3.231785642375757,0.360647785252362,3.900541479532817,6.384806480416362,10.28534795994918,-1.659234338672142,4.061180180874509,2.401945842202368,0.0984320703995579,0.0984320703995579,0.0,-2.658153460429522,2.542908941801239,-0.1152445186282836,-1.453524531830833
451,Nikola Jokic,jokicni01,2022,PO,DEN,351,171,4.710497548381833,8.385972735932977,13.09647028431481,-5.133352449233424,-2.377355067681107,-7.510707516914532,3.025743348334877,6.715250250111047,9.740993598445923,1.159665051815459,0.0,1.159665051815459,10.13903428515196,3.054620649740873,13.19365493489284,3.103953182676009
452,Nikola Jokic,jokicni01,2022,RS,DEN,5130,2476,8.685923180778245,6.079888438149901,14.76581161892815,7.649061121767977,3.744529741164139,11.39359086293211,8.891907306374435,5.935936940299127,14.82784424667356,22.64594307004944,22.64594307004944,0.0,8.995841242715281,5.711745619030358,14.70758686174564,1.984447436521135
453,Carlik Jones,jonesca03,2022,RS,DEN,10,4,-3.668900010589611,-18.89954527885151,-22.56844528944112,9.452377899323384,-55.24740716155894,-45.79502926223556,-1.174867159151868,-27.64352063831793,-28.8183877974698,-0.0527757160674181,-0.0527757160674181,0.0,-0.1990172743926285,-20.84248914251313,-21.04150641690575,-0.7982312388511985
454,Carlik Jones,jonesca03,2022,RS,DAL,43,19,-11.3678939976885,13.54202516317365,2.174131165485155,-28.79002597240438,3.528123957664246,-25.26190201474013,-15.74551131319955,12.24641522598825,-3.499096087211296,-0.0074920322448944,-0.0074920322448944,0.0,-13.06943299387285,5.146202098318521,-7.923230895554325,3.17356507484693
455,Damian Jones,jonesda03,2022,RS,SAC,2130,1017,-0.7934184843900018,-1.375700096504828,-2.16911858089483,-1.892112296635562,-1.598388928173182,-3.490501224808744,-1.040895123453559,-1.42064858780138,-2.461543711254939,0.1498274343390265,0.1498274343390265,0.0,-1.4512985826132,-1.538424273642907,-2.989722856256106,0.1036554556898194
